Source,District,Recipient,Award ID,Latest Modification Number,Latest Modification Date,Start Date,End Date,Award Amount,Total Outlays,Description,Business Categories,URL
DOGE,FL-01,Hx5 LLC,80GRC022F0189,P00016,2025-03-26,2022-09-22,2025-07-31,806333.75,429279.73,"Status: SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE. Reported savings: $806,334. DOGE Action Date: 3/20/2025. Prototype manufacturing of a motor for dusty & extremely cold environments (MDECE).","8(a) Program Participant, Category Business, Corporate Entity Not Tax Exempt, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned Business, Service Disabled Veteran Owned Business, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business, Veteran Owned Business, Woman Owned Business, Women Owned Small Business",https://www.usaspending.gov/award/CONT_AWD_80GRC022F0189_8000_80GRC020D0003_8000/
DOGE,FL-01,Hx5 LLC,80GRC020F0111,P00025,2025-03-28,2020-04-01,2025-09-30,1837580.8,1271565.44,"Status: FUNDING ONLY ACTION. Reported savings: $1,513,111. DOGE Action Date: 3/20/2025. Superconducting motor components & test devices.","8(a) Program Participant, Category Business, Corporate Entity Not Tax Exempt, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned Business, Service Disabled Veteran Owned Business, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business, Veteran Owned Business, Woman Owned Business, Women Owned Small Business",https://www.usaspending.gov/award/CONT_AWD_80GRC020F0111_8000_80GRC020D0003_8000/
DOGE,FL-01,Hx5 LLC,80GRC020F0115,P00031,2025-04-09,2020-04-01,2025-09-30,1896511.88,1424316.82,"Status: FUNDING ONLY ACTION. Reported savings: $1,771,458. DOGE Action Date: 3/20/2025. Electric drive test support and technical communication.","8(a) Program Participant, Category Business, Corporate Entity Not Tax Exempt, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned Business, Service Disabled Veteran Owned Business, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business, Veteran Owned Business, Woman Owned Business, Women Owned Small Business",https://www.usaspending.gov/award/CONT_AWD_80GRC020F0115_8000_80GRC020D0003_8000/
DOGE,VA-11,"Hydrogeologic, Inc.",80KSC019F0128,P00009,2024-12-19,2019-04-26,2025-06-30,154680.79,124745.9,"Status: OTHER ADMINISTRATIVE ACTION. Reported savings: $154,681. DOGE Action Date: 3/20/2025. Support meetings with florida department of environmental protection to review project progress and reach consensus on the path forward.","Asian Pacific American Owned Business, Category Business, Corporate Entity Not Tax Exempt, Minority Owned Business, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80KSC019F0128_8000_80KSC019D0012_8000/
DOGE,VA-11,"Icf Incorporated, L.L.C.",80HQTR24F0012,P00003,2025-03-14,2023-11-16,2025-02-14,1929221.26,897148.0,"Status: Expired. Reported savings: $1,439,421. DOGE Action Date: 2/18/2025. Provides technical support for the co-chairs and bureau of wgiii, cross-working group coordination. this is a NASA hq requirement.","Category Business, Limited Liability Corporation, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80HQTR24F0012_8000_80HQTR21D0004_8000/
NPDV,VA-11,"Icf Incorporated, L.L.C.",80HQTR22F0076,P00009,2025-04-08,2022-05-04,2025-04-08,979989.29,520129.08,Stop work notice issued with notification of intent to terminate for convience - support for U.S.participation in theintergovernmentalpanel on climatechange and relatedinternationalassessments,"Category Business, Limited Liability Corporation, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80HQTR22F0076_8000_80HQTR21D0004_8000/
NPDV,VA-11,"Icf Incorporated, L.L.C.",80HQTR22F0109,P00004,2025-04-08,2022-10-03,2025-04-08,879147.0,421276.51,Stop work notice issued with notification of intent to terminate for convience - specialized support services for a carbon cycle interagency working group coordintor.,"Category Business, Limited Liability Corporation, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80HQTR22F0109_8000_80HQTR21D0004_8000/
NPDV,VA-11,"Icf Incorporated, L.L.C.",80HQTR24F0037,P00002,2025-04-08,2024-03-18,2025-04-08,651786.0,186272.24,Stop work noticed issued with notification of intent to terminate for convience - to provide a scope for specialized support services for two climate services personnel to the u.s. global change research program,"Category Business, Limited Liability Corporation, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80HQTR24F0037_8000_80HQTR21D0004_8000/
NPDV,FL-09,"Imec Usa Nanoelectronics Design Center, INC",80NSSC19K1666,0,2019-10-21,2019-09-03,2025-09-02,40000.0,0.0,"Stop work notice issued with notification of intent to terminate for convenience,  rodent hindlimb suspension, rodent csf, and direct ICP & biomarkers - smod",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC19K1666_8000/
DOGE,VA-11,Immixtechnology INC,80NSSC24FA260,0,2025-03-14,2024-03-01,2025-02-28,38454.11,38454.11,"Status: Expired. Reported savings: $38,454. DOGE Action Date: 3/20/2025. This order is for digimat software and support maintenance.","Category Business, Corporate Entity Not Tax Exempt, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24FA260_8000_NNG15SC39B_8000/
DOGE,VA-11,KPMG LLP,80NSSC24PC269,P00001,2025-03-24,2024-09-03,2025-03-24,120000.0,96000.0,"Status: TERMINATED. Reported savings: $0. DOGE Action Date: 2/18/2025. Training immersion to provide direct experience and exposure for NASA leaders to for-profit industry organizations in support of the agency’s public private talent program pilot program and in association with the leadership development program, NASA aspire, learning objectives.  more specifically understanding how the business drives efficiency in decision making, leads technology innovation / artificial intelligence / data ecosystems, and their investment strategy.","Category Business, Not Designated a Small Business, Partnership or Limited Liability Partnership, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PC269_8000_-NONE-_-NONE-/
DOGE,CO-05,Keysight Technologies INC,80NSSC24PA923,P00001,2025-03-25,2024-06-14,2025-03-17,10152.96,10152.96,"Status: TERMINATED. Reported savings: $10,153. DOGE Action Date: 3/20/2025. This order is for ads software and support maintenance.","Category Business, Corporate Entity Not Tax Exempt, Manufacturer of Goods, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PA923_8000_-NONE-_-NONE-/
DOGE,CO-05,Keysight Technologies INC,80NSSC24PA753,P00001,2025-03-27,2024-04-15,2025-03-19,33662.52,33662.52,"Status: TERMINATED. Reported savings: $33,663. DOGE Action Date: 3/20/2025. This order is for genesys and support maintenance.","Category Business, Corporate Entity Not Tax Exempt, Manufacturer of Goods, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PA753_8000_-NONE-_-NONE-/
NPDV,PA-04,Kutztown University of Pennsylvania,80NSSC25K7045,P00001,2025-04-08,2024-10-07,,74992.0,0.0,"Termination for convenience agreement - the kutztown university's h2o+h2s ""here to observe + here to storytell"" program will use mission science and scientific storytelling AS a student experiential learning tool to scaffold workforce skills. each year, the 10-12 student observer cohort will be composed of STEM and STEM-interested freshmen, sophomores and incoming transfer students from introductory courses. the program will focus on those students not typically served BY outreach and engagement programs. kutztown university has an established 'learning community' approach, where a group of students is paired with faculty mentors and meet once a week AS a PART of their schedule. h2o+h2s will use this program so students are supported with a 1-credit course (1 hour PER week), preserving dedicated time for the student observer to fulfill the program without disruption to their academic classes or overburdening schedules. the course will integrate the here to explore program activities with a student-created scientific narrative project based on sharing the mission science. the students observers will develop a short audio/video storytelling project about the NASA mission. research shows that integrating storytelling, or narrative techniques, provides powerful ACCESS for students of diverse backgrounds to connect with science. two students from previous cohorts will serve AS peer mentors. scaffolding experiences will include the NASA-LED h2o activities, fieldtrips, professional meeting attendance, and mentorship through-out the year. the h2o + h2s program focuses on creating products that articulate workforce skills on student resumes. this directly supports enhanced student success when applying for future internships, graduate school, and industry jobs.","Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC25K7045_8000/
DOGE,VA-11,"Leidos, Inc.",80NSSC24PC405,P00001,2025-04-16,2024-09-01,2024-09-25,0.0,0.0,Status: OTHER ADMINISTRATIVE ACTION. Reported savings: $0. DOGE Action Date: 3/20/2025. Fy24 verint annual maintenance & support coverage standard plan,"Category Business, Corporate Entity Not Tax Exempt, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PC405_8000_-NONE-_-NONE-/
NPDV,CA-16,Lockheed Martin Corporation,NNG09FA40C,107,2025-04-10,2009-10-01,2027-09-30,185933559.32,29337849.6,"In accordance with EO 14148, this unilateral modification de-scopes and terminates the dei work from the IRIS mission contract for the Science Mission Directorate.Interface Region Imaging Spectrograph (IRIS). the contractor shall refine and evolve the contractor's cost estimate for phases b-f for the Interface Region Imaging Spectrograph (IRIS) mission submitted in response to NASA Announcement of Opportunity #nnh07zda003o for the explorers projects division.  the primary tasks in phase b will include the generation and presentation of the systems requirements review (SRR) and the Preliminary Design Review (PDR).  in order to support these reviews, the concept definition efforts shall encompass the work required to update and refine the proposal's science investigation objectives and plans (if necessary), instrument and Spacecraft concepts and performance characteristics, and science operations and flight operations plans and concepts.  these efforts shall identify the conditions and constraints necessary for the development of an integrated IRIS mission approach.  the contractor's mission integration efforts shall include considerations for the accommodation of the IRIS observatory onto the Launch Vehicle.  the contractor's phase b preliminary design efforts shall develop the csr and site visit concepts into a preliminary design and definition of the IRIS mission, including its mission operations center (moc) and science operations center (SOC).  the Preliminary Design Review (PDR) shall be held in accordance with NPR 7120.5d, NPR 7123.1a, and GSFC STD 1001b.the contractor's efforts in phase b shall form the basis for final ation of the remainder of the IRIS development and operational phases (c, d, e and f).  detailed cost and schedule estimates shall be prepared and submitted during phase b, which defines the contractor's updated budget for phase b and the planned budgets for phase c, d, e and f work.periodic technical and programmatic interchange meetings at both the contractor's facility and at GSFC shall be required to coordinate efforts between the contractor and the explorers projects office. these may be conducted AS face-to-face meetings or teleconferences, AS required.","Category Business, Corporate Entity Not Tax Exempt, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_NNG09FA40C_8000_-NONE-_-NONE-/
DOGE,MA-07,Massachusetts Institute of Technology,80NSSC22K1673,P00003,2025-04-08,2022-09-01,,250000.0,235984.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/24/2025. Applying the evdt integrated modeling framework for environmental justice applications - termination for convenience - earth science applications: equity and environmental justice support for science mission directorate (SMD/ESD),"Higher Education, Higher Education (Private)",https://www.usaspending.gov/award/ASST_NON_80NSSC22K1673_8000/
NPDV,IL-07,"Messe Dusseldorf North America, Inc.",80NSSC25PA641,P00001,2025-04-08,2025-05-19,2025-04-09,15200.0,0.0,Termination for convenience agreement - booth space for NASA at auvsi 2025,"Category Business, Corporate Entity Not Tax Exempt, Foreign Owned, Foreign-Owned and U.S.-Incorporated Business, Not Designated a Small Business, Special Designations",https://www.usaspending.gov/award/CONT_AWD_80NSSC25PA641_8000_-NONE-_-NONE-/
DOGE,VA-08,"National Society of Black Physicists, Inc.",80NSSC24K0944,P00001,2025-04-08,2024-04-01,,99751.0,99751.0,"Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/31/2025. Student leadership development summit (SLDS) -  topical workshops, symposiums, and conferences  science mission directorate (smd/planetary)",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K0944_8000/
NASAGrants,DC-98,"National Society of Black Physicists, Inc.",80NSSC24K1845,P00003,2025-04-08,2024-10-15,,532078.0,299960.0,"Work In Progress - Administrative | Administrative - Decrease, Administrative - Change Pop End Date. Nsbp/nshp: joint annual conference",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K1845_8000/
DOGE,NY-13,Natural Areas Conservancy INC,80NSSC24K0520,P00001,2025-04-08,2024-04-01,,485603.0,86713.68,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/4/2025. Assessing access to nature and their benefits in ej communities across US cities - interdisciplinary research in earth sciences for support for science mission directorate (SMD/ESD),Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K0520_8000/
DOGE,CA-47,"Noreas, Inc.",80KSC020F0077,P00007,2025-03-26,2020-08-01,2025-07-31,2643829.77,2369407.36,"Status: OTHER ADMINISTRATIVE ACTION. Reported savings: $2,643,830. DOGE Action Date: 3/20/2025. Environmental consulting services","Category Business, Corporate Entity Not Tax Exempt, Self-Certified Small Disadvantaged Business, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80KSC020F0077_8000_GS00F373GA_4732/
DOGE,CO-06,Nuburu Inc.,80NSSC24CA161,P00002,2025-03-12,2024-08-08,2025-03-05,849989.0,0.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/4/2025. Sbir phase ii - blue-plume - blue laser planetary and lunar management of electrical power,"Category Business, Corporate Entity Not Tax Exempt, Manufacturer of Goods, Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24CA161_8000_-NONE-_-NONE-/
NPDV,OH-07,Ohio Aerospace Institute,80NSSC24K0114,P00002,2025-04-08,2023-10-18,,147209.0,83644.09,Termination for convenience agreement - here to observe (h2o) - ohio and puerto rico space grant consortiums support for Science Mission Directorate (SMD/ESD),"Category Business, Small Business",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0114_8000/
DOGE,OK-03,Oklahoma State University,80NSSC21M0005,P00007,2025-04-08,2021-01-01,,2981789.0,1684981.39,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/24/2025. The primary objective of the  native earth | native sky  (NENS) program is to build culturally-relevant earth-sky stem programming for middle schoolers in three oklahoma native american nations that will increase the students  understanding of - termination for convenience agreement  - science activation program integration/ science engagement & partnerships division for support for science mission directorate (SMD),,https://www.usaspending.gov/award/ASST_NON_80NSSC21M0005_8000/
DOGE,VA-11,"Overlook Systems Technologies, Inc.",80HQTR21F0124,P00022,2025-03-17,2021-05-01,2025-02-13,2472244.0,2444469.89,"Status: Expired. Reported savings: $4,390,932. DOGE Action Date: 3/20/2025. Provide contractor subject matter expertise in the  areas of u.s. and international space policy as well as pnt policy, technology, engineering, and  related applications","Category Business, Corporate Entity Not Tax Exempt, Small Business, Special Designations, Subchapter S Corporation, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80HQTR21F0124_8000_GS10F0100T_4730/
NPDV,OR-01,Pacific Research & Evaluation LLC,80NSSC23PB368,P00001,2025-03-24,2023-09-01,2025-03-06,183337.0,52392.13,Termination for convenience agreement -- audience evaluation of engagement content and materials,"Category Business, Limited Liability Corporation, Partnership or Limited Liability Partnership, Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC23PB368_8000_-NONE-_-NONE-/
DOGE,DC-98,Partnership for Public Service INC,80NSSC24PC394,P00001,2025-03-25,2024-10-01,2025-03-11,28750.0,28750.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 2/28/2025. Partnership for public service. membership in the federal human capital collaborative,"Category Business, Corporate Entity Tax Exempt, Nonprofit Organization, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PC394_8000_-NONE-_-NONE-/
DOGE,VA-08,"Politico, LLC",80NSSC24PA723,P00001,2025-03-25,2024-05-03,2025-02-18,202600.0,202600.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/19/2025. Renewal for politico pro service for olia,"Category Business, Foreign Owned, Foreign-Owned and U.S.-Incorporated Business, Not Designated a Small Business, Partnership or Limited Liability Partnership, Self-Certified Small Disadvantaged Business, Small Business, Special Designations",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PA723_8000_-NONE-_-NONE-/
DOGE,VA-08,"Politico, LLC",80NSSC24PA609,P00001,2025-03-25,2024-03-11,2025-02-18,10600.0,10600.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 2/13/2025. Politico pro agreement for ocfo,"Category Business, Foreign Owned, Partnership or Limited Liability Partnership, Self-Certified Small Disadvantaged Business, Small Business, Special Designations",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PA609_8000_-NONE-_-NONE-/
DOGE,IA-01,R3 Uniq INC,80NSSC24PB720,P00001,2025-04-08,2024-07-15,2025-04-08,71648.9,71648.9,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/11/2025. Omnest network simulation software licenses and support,"8(a) Program Participant, Category Business, Corporate Entity Not Tax Exempt, DoT Certified Disadvantaged Business Enterprise, Minority Owned Business, Self-Certified Small Disadvantaged Business, Small Business, Special Designations, Subchapter S Corporation, Indian (Subcontinent) American Owned Business, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PB720_8000_-NONE-_-NONE-/
DOGE,VA-11,"Rei Systems, Inc.",80NSSC23FA267,P00005,2025-03-14,2023-04-01,2026-03-31,2854482.12,1768989.87,"Status: OTHER ADMINISTRATIVE ACTION. Reported savings: $5,437,168. DOGE Action Date: 3/20/2025. This task provides unique, direct portfolio planning, operations and execution support to the early stage innovations and partnerships portfolio which provides support to NASA’s early stage technology development and tech commercialization programs that are pioneering aerospace research and transformative technology ventures to enable NASA’s mission and invigorate our economic future. task provides operations management support; strategic planning and execution support for stmd-wide processes run by esip to identify and competitively select industry technology development partnerships; organization design and change management as stmd re-organizes; and engagement support to improve the ""front door"" to stmd for external innovators.","Category Business, Corporate Entity Not Tax Exempt, Minority Owned Business, Not Designated a Small Business, Self-Certified Small Disadvantaged Business, Small Business, Special Designations, Indian (Subcontinent) American Owned Business, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC23FA267_8000_80NSSC23AA003_8000/
NPDV,NC-04,Research Triangle Institute,80NSSC25K7029,0,2024-11-20,2024-10-04,2027-10-03,237796.0,322.59,Stop work notice issued with notification of intent to terminate for convenience - project green: greenspace and remote sensing for the environment and equity in neighborhoods,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC25K7029_8000/
NASAGrants,CA-50,San Diego Air & Space Museum,80NSSC24K0966,0,2024-07-08,2024-09-03,2025-08-31,40000.0,0.0,"Work In Progress - Administrative | Administrative - Decrease, Administrative - Change Pop End Date. Imagine the future of space",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K0966_8000/
NPDV,TX-22,Schlumberger Technology Corporation,80GSFC21C0057,P00012,2025-04-10,2021-03-26,2026-03-26,2835061.93,2835061.93,Stop work notice issued with notification of intent to terminate for convenience - NASA dragonfly pulsed neutron generators for the SMD directorate.,"Category Business, Corporate Entity Not Tax Exempt, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80GSFC21C0057_8000_-NONE-_-NONE-/
DOGE,VA-11,Science Applications International Corporation,80HQTR25FA007,P00003,2025-03-14,2024-10-23,2025-02-14,865076.75,494919.9,"Status: Expired. Reported savings: $0. DOGE Action Date: 3/20/2025. Review, validate, and advise on draft plan, messaging and branding of the plan, plan implementation analysis and recommendations, rollout & metrics","Category Business, Corporate Entity Not Tax Exempt, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80HQTR25FA007_8000_80HQTR24AA005_8000/
NPDV,NY-12,Sinequa Corp,80NSSC25PA845,P00001,2025-04-08,2025-04-01,2025-04-09,0.0,0.0,Termination for convenience agreement - sinequa customer success engineers,"Category Business, Corporate Entity Not Tax Exempt, Foreign Owned, Foreign-Owned and U.S.-Incorporated Business, Small Business, Special Designations",https://www.usaspending.gov/award/CONT_AWD_80NSSC25PA845_8000_-NONE-_-NONE-/
DOGE,IL-07,Society of Women Engineers,80NSSC24PC049,P00002,2025-03-25,2024-08-01,2025-03-06,33100.0,33100.0,"Status: TERMINATED. Reported savings: $33,100. DOGE Action Date: 3/20/2025. Recruiting: society of women engineers (SWE) corporate partnership council and participation in associated recruiting events","Category Business, Corporate Entity Tax Exempt, Nonprofit Organization, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PC049_8000_-NONE-_-NONE-/
NPDV,CA-24,Space Exploration Technologies Corp,80NSSC25PA014,P00001,2025-04-08,2024-10-07,2025-04-08,19038.4,19038.4,"Termination for convenience agreement - ASPIRE public-private talent program, spacex immersion","Category Business, Corporate Entity Not Tax Exempt, Manufacturer of Goods, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC25PA014_8000_-NONE-_-NONE-/
DOGE,VA-11,"Strategy Consulting Team, LLC",80NSSC24FA447,P00001,2025-01-28,2024-04-15,2026-02-28,147393.78,64765.04,"Status: EXERCISE AN OPTION. Reported savings: $248,077. DOGE Action Date: 2/18/2025. Provides NASA supervisory intensive leadership program (SILP) support on the NASA enterprise-wide human capital support services (NEHCSS) contract in accordance with contract terms and conditions for the NASA office of the chief human capital officer (OCHCO).","Category Business, Corporate Entity Not Tax Exempt, Limited Liability Corporation, Self-Certified Small Disadvantaged Business, Small Business, Special Designations, U.S.-Owned Business, Woman Owned Business, Women Owned Small Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24FA447_8000_80NSSC23DA003_8000/
DOGE,VA-09,"Techpride, Inc.",80NSSC25FA034,P00002,2025-03-25,2024-10-21,2025-03-10,75664.0,58066.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 2/18/2025. Scan program,"Asian Pacific American Owned Business, Category Business, Corporate Entity Not Tax Exempt, HUBZone Firm, Minority Owned Business, Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC25FA034_8000_47QRAA19D006N_4732/
NPDV,VA-11,"Three Wire Systems, LLC",80NSSC24FA558,P00001,2025-04-16,2024-04-01,2025-04-16,17400.0,17400.0,Termination for convicne agreement tor- one software renewal,"Category Business, Corporate Entity Not Tax Exempt, Limited Liability Corporation, Service Disabled Veteran Owned Business, Small Business, Special Designations, U.S.-Owned Business, Veteran Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24FA558_8000_NNG15SD25B_8000/
NPDV,MS-04,Trilogy Medical Resources LLC,80SSC021F0001,P00004,2025-04-08,2020-10-20,2025-04-08,32600.0,32600.0,Stop work notice issued with notification of intent to terminate for convenience - provide covid-19 rapid testing for Stennis Space Center.,"Category Business, Self-Certified Small Disadvantaged Business, Small Business, Sole Proprietorship, Special Designations, Subchapter S Corporation, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80SSC021F0001_8000_80SSC021A0001_8000/
NPDV,MA-07,Trustees of Tufts College,80NSSC25K7031,0,2024-11-06,2024-10-04,2027-10-03,307252.0,21153.96,"Stop work notice issued with notification of intent to terminate for convenience, earth action: community action for equity and environmental justice - SMD",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC25K7031_8000/
DOGE,MA-07,Trustees of Tufts College,80NSSC24K1232,P00001,2025-04-08,2024-07-15,,489187.0,41662.28,"Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/24/2025. Environmental justice & public health: climate, land, & (HEALTH) outcome of dengue fever (CLOUD)",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K1232_8000/
DOGE,,Unibap Ab,80NSSC24PA210,P00002,2025-03-28,2023-11-30,2025-03-28,70000.0,70000.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/10/2025. Unibap - ose-sat in-space autonomy testbed,"Category Business, Corporate Entity Tax Exempt, Foreign Owned, Not Designated a Small Business, Special Designations",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PA210_8000_-NONE-_-NONE-/
DOGE,MD-03,Universities Space Research Association,80NSSC21M0003,P00010,2025-04-08,2021-01-01,,3321286.0,2477787.06,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/31/2025. Planetary exploration  - science activation program integration/ science engagement & partnerships division for support for science mission directorate (SMD),Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC21M0003_8000/
DOGE,CO-02,University Corporation for Atmospheric Research,80NSSC25PA068,P00003,2025-04-08,2024-10-16,2025-04-08,14000.0,0.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/11/2025. Other scientific and technical consulting services ot dynamical neutral atmosphere-ionosphere coupling-x (DYNAMIC-X)  phase a study virginia polytechnic institute and state university (VT)/work on the development of data assimilation system with the hao/ncar whole atmosphere community climate model.,"Category Business, Corporate Entity Tax Exempt, Nonprofit Organization, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC25PA068_8000_-NONE-_-NONE-/
DOGE,AK-00,University of Alaska Fairbanks,80NSSC24K1264,P00002,2025-04-08,2024-06-12,,182619.0,0.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/31/2025. Bringing edia to the planetary sciences community: a two-day ag-style meeting of the cross-ag edia working group - termination for convenience agreement - bringing edia to the planetary sciences community: a two-day ag-style meeting of the cross-ag edia working group,"Higher Education, Higher Education (Public)",https://www.usaspending.gov/award/ASST_NON_80NSSC24K1264_8000/
NPDV,AR-04,University of Arkansas System,80NSSC24K0113,P00003,2025-04-08,2023-10-18,,149998.0,0.0,Termination for convenience agreement - here to observe uab support for SMD/ESD,"Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0113_8000/
NPDV,OK-04,University of Oklahoma,80NSSC25K7034,P00001,2025-04-08,2024-10-02,,277229.0,6975.01,"Termination for convenience agreement - 23-eej23-0046, building co-design and co-learning digital twins against floods on tribal lands in support of indigenous communities","Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC25K7034_8000/
NPDV,VA-07,University of Richmond,80NSSC25K7036,0,2024-12-06,2024-10-04,2027-10-03,248049.0,0.0,"Stop work notice issued with notification of intent to terminate for convenience,  earth action: community action for equity and environmental justice   SMD",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC25K7036_8000/
NPDV,TX-18,University of Texas Health Science Center at Houston,80NSSC24K0913,0,2024-06-20,2024-06-06,2025-06-05,40875.0,16959.38,Stop work notice issued with notification of intent to terminate for convenience - earth science applications: equity and environmental justice -SMD,"Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0913_8000/
NPDV,TX-18,University of Texas Health Science Center at Houston,80NSSC25K7030,0,2025-01-06,2024-10-04,2027-10-03,238468.0,0.0,Stop work notice issued with notification of intent to terminate for convenience - earth action: community action for equity and environmental justice - SMD,"Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC25K7030_8000/
DOGE,TX-25,University of Texas at Austin,80NSSC24K1612,P00001,2025-04-08,2024-08-16,,50000.0,0.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/24/2025. 23-earth23-0422 climate harmony: studying and informing urban climate efforts in central texas through the.development of a regional climate atlas,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K1612_8000/
DOGE,TX-25,University of Texas at Austin,80NSSC22K1675,P00003,2025-04-08,2022-09-01,,249842.0,145638.98,"Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/24/2025. Eo14042 atx ca3tch up: climate atlas for accountability and advocacy strategies through co-production with historically underserved community partners in austin, tx - termination for convenience - earth science applications: equity and environmental justice support for smd/esd mission directorate",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC22K1675_8000/
